,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,UsageCost,AddressInfo.ContactTelephone1,AddressInfo.ContactEmail,AddressInfo.AccessComments,AddressInfo.RelatedURL,AddressInfo.ContactTelephone2,GeneralComments,AddressInfo.AddressLine2,OperatorsReference,DataProvidersReference,ID,ConnectionTypeID,StatusTypeID,LevelID,Amps,Voltage,PowerKW,CurrentTypeID,Quantity,Reference,Comments,Kleur,Inwoners gemeente,Gemeente,Radius
219,False,2019-09-28T10:19:00Z,132383,8B716683-32A6-4B44-BE4B-8B847A20A365,1,74.0,1.0,"[{'ID': 185327, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185328, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185329, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185330, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T10:19:00Z,1,2019-09-28T10:19:00Z,200,132729,GelreDome,Batavierenweg 29,Arnhem,Gelderland,6841HN,159,51.96467,5.892364,0,,,,24/7,http://fastned.nl/,,,,,,185327.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,darkblue,165770,Arnhem,1490.7374100719423
220,False,2019-09-28T14:22:00Z,132382,967E4CA3-5784-4C23-B9BD-4CE93C2E4894,1,74.0,1.0,"[{'ID': 185323, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185324, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185325, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185326, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T14:22:00Z,1,2019-09-28T10:11:00Z,200,132728,Fastned Mastpolder,Mastpolder A58,Rucphen,Noord-Brabant,4715TA,159,51.5476316753116,4.53054657308508,0,,,,,http://fastned.nl/,,,,,,185323.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,black,23636,Rucphen,850.2158273381294
221,False,2019-09-28T10:09:00Z,132381,D7962D01-FB55-4E95-9214-8F6FDFD18CF1,1,74.0,1.0,"[{'ID': 185319, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185320, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185321, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185322, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T10:09:00Z,1,2019-09-28T10:09:00Z,200,132727,Fastned Hoezaar,Hoezaar A58,Rucphen,Noord-Brabant,4735TX,159,51.54878251803402,4.529013372128929,0,,,,24/7,http://fastned.nl/,,,,,,185319.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,black,23636,Rucphen,850.2158273381294
222,False,2019-09-28T14:22:00Z,132380,F3C04C2E-4C0F-42ED-9BFE-27E24F1FB34F,1,74.0,1.0,"[{'ID': 185315, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185316, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185317, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185318, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T14:22:00Z,1,2019-09-28T10:05:00Z,200,132726,Fastned Prinses Máximaplein,Prinses Máximaplein,Den Haag,Zuid-Holland,2496XH,159,52.0552053241585,4.39111172879348,0,,,,,http://fastned.nl/,,,,,,185315.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,maroon,562839,'s-Gravenhage,2131.158652025748
223,False,2019-09-28T10:04:00Z,132379,B18FE267-60E1-41B1-8DA8-582D2EFA09E1,1,74.0,1.0,"[{'ID': 185311, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185312, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185313, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185314, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T10:04:00Z,1,2019-09-28T10:04:00Z,200,132725,Fastned Sandelingen-Oost,Sandelingen-Oost A16,Hendrik-Ido-Ambacht,Zuid-Holland,3342LE,159,51.83475015088521,4.620992950949812,0,,,,24/7,http://fastned.nl/,,,,,,185311.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,maroon,32183,Hendrik-Ido-Ambacht,1157.6618705035971
224,False,2019-09-28T10:01:00Z,132378,17F2627F-A569-48F5-9B67-76C4551AD55A,1,74.0,1.0,"[{'ID': 185307, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185308, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185309, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185310, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T10:01:00Z,1,2019-09-28T10:01:00Z,200,132724,Fastned Vrijenban,Vrijenban A13,Delft,Zuid-Holland,2629HA,159,51.983412,4.392855,0,,,,24/7,http://fastned.nl/,,,,,,185307.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,maroon,106086,Delft,1526.4172661870505
225,False,2019-09-28T09:59:00Z,132377,ED17BB4D-E425-4128-A678-9E11C0BCB7ED,1,74.0,1.0,"[{'ID': 185303, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185304, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185305, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185306, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:59:00Z,1,2019-09-28T09:59:00Z,200,132723,Fastned Hazeldonk-Oost,Hazeldonk-Oost A16,Breda,Noord-Brabant,4836LB,159,51.497864494311045,4.743250363658831,0,,,,,http://fastned.nl/,,,,,,185303.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,black,186438,Breda,958.0575539568345
226,False,2019-09-28T09:58:00Z,132376,C38D5B07-F843-47D7-9011-F3F424684BC0,1,74.0,1.0,"[{'ID': 185299, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185300, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185301, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185302, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:58:00Z,1,2019-09-28T09:58:00Z,200,132722,Fastned Hazeldonk-West,Hazeldonk-West A16,Breda,Noord-Brabant,4836LZ,159,51.50006170367081,4.7410144819448305,0,,,,,http://fastned.nl/,,,,,,185299.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,black,186438,Breda,958.0575539568345
227,False,2019-09-28T09:56:00Z,132375,A04E5611-3DA7-4E7B-938D-1D31B791964E,1,74.0,1.0,"[{'ID': 185295, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185296, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185297, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185298, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:56:00Z,1,2019-09-28T09:56:00Z,200,132721,Fastned Molenkamp,Molenkamp A15,Gellicum,Gelderland,4156JJ,159,51.847476442050805,5.190784931576445,0,,,,,http://fastned.nl/,,,,,,185295.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,darkblue,52720,West Betuwe,948.2014388489208
228,False,2019-09-28T09:54:00Z,132374,F65BBFA7-52B8-4204-B932-F563F3CBC27D,1,74.0,1.0,"[{'ID': 185291, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185292, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185293, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185294, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:54:00Z,1,2019-09-28T09:54:00Z,200,132720,Fastned Eigenblok,Eigenblok A15,Gellicum,Gelderland,4156JZ,159,51.849068597836464,5.191414900292784,0,,,,24/7,http://fastned.nl/,,,,,,185291.0,33.0,50.0,3.0,,,175.0,30.0,2.0,,,darkblue,52720,West Betuwe,948.2014388489208
229,False,2019-09-28T09:36:00Z,132373,AD36581B-1FD9-40D6-A1EC-224DBA75FF2C,1,74.0,5.0,"[{'ID': 185288, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185289, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185290, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T09:36:00Z,1,2019-09-28T09:36:00Z,200,132719,Fastned Overbroek,Overbroek A15,Opheusden,Gelderland,4051CZ,159,51.92159655110726,5.603319459536806,0,,,,24/7,,,,,,,185288.0,33.0,50.0,3.0,125.0,400.0,50.0,30.0,2.0,,,darkblue,25448,Neder-Betuwe,610.2637889688249
230,False,2019-09-28T09:34:00Z,132372,945D0439-190B-47E8-B7F2-FA62F1F98303,1,74.0,5.0,"[{'ID': 185285, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185286, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185287, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T09:34:00Z,1,2019-09-28T09:34:00Z,200,132718,Fastned Streepland,Streepland A16,Zevenbergschen Hoek,Noord-Brabant,4765TK,159,51.69068858287895,4.657570000495866,0,,,,24/7,,,,,,,185285.0,33.0,50.0,3.0,125.0,400.0,50.0,30.0,2.0,,,black,37711,Moerdijk,542.6043165467626
233,False,2019-09-28T08:44:00Z,132369,3D92C80C-84EC-469C-8087-DF3318109845,1,74.0,5.0,"[{'ID': 185276, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185277, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185278, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:44:00Z,1,2019-09-28T08:44:00Z,200,132715,Fastned Meedenertol,Meedenertol A7,Scheemda,Groningen,9679TN,159,53.18090611485101,6.933631737604628,0,,,,,,,,,,,185276.0,33.0,50.0,3.0,125.0,400.0,50.0,30.0,2.0,,,green,39044,Oldambt,936.3069544364507
234,False,2019-09-28T08:42:00Z,132368,D28694F8-036B-428F-880E-1F3D16A589BF,1,74.0,5.0,"[{'ID': 185273, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185274, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185275, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:42:00Z,1,2019-09-28T08:42:00Z,200,132714,Fastned Roode Til,Roode Til A7,Scheemda,Groningen,9679TN,159,53.182019030339205,6.931017642004235,0,,,,24/7,,,,,,,185273.0,33.0,50.0,3.0,125.0,400.0,50.0,30.0,2.0,,,green,39044,Oldambt,936.3069544364507
235,False,2019-09-28T08:41:00Z,132367,66B13037-3402-4BEF-9E6A-090612E05944,1,74.0,5.0,"[{'ID': 185270, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185271, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185272, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:41:00Z,1,2019-09-28T08:41:00Z,200,132713,Fastned De Walden,De Walden A7,Terwispel,Friesland,8407EB,159,53.02930206042643,6.020059502517029,0,,,,24/7,,,,,,,185270.0,33.0,50.0,3.0,125.0,400.0,50.0,30.0,2.0,,,blue,30054,Opsterland,432.431654676259
236,False,2019-09-28T08:39:00Z,132366,294F6291-9330-44F7-9262-09FA165682D8,1,74.0,5.0,"[{'ID': 185267, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185268, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185269, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:39:00Z,1,2019-09-28T08:39:00Z,200,132712,Fastned Beatrixkwartier,J.P. Coenstraat 2,Den Haag,Zuid-Holland,2595WP,159,52.07904494794499,4.333990347882718,0,,,,24/7,,,,,,,185267.0,33.0,50.0,3.0,125.0,400.0,50.0,30.0,2.0,,,maroon,562839,'s-Gravenhage,2131.158652025748
238,False,2019-09-16T05:35:00Z,131963,7993AA04-5AA5-4EBE-B807-6F27D5A659B6,1,23.0,4.0,"[{'ID': 184639, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-09-16T05:35:00Z,1,2019-09-16T05:35:00Z,200,132309,Hotel Old Dutch Bergen Op Zoom,Stationsstraat 31,Bergen op Zoom,Noord-Brabant,4611CB,159,51.4950874,4.2952009,0,,+31 164 271888 ,,,,,"1 Tesla Connector, up to 11kW.Available for customers. Please see front desk.",,51819,,184639.0,30.0,50.0,2.0,,,11.0,20.0,1.0,,,black,68864,Bergen op Zoom,990.8489208633093
239,False,2019-09-02T05:32:00Z,131289,AB0FA537-90DF-4F2F-A26C-4349735EB5C5,1,23.0,4.0,"[{'ID': 183824, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-09-02T05:32:00Z,1,2019-09-02T05:32:00Z,200,131635,Herberg de Klomp,Vilsterseweg 10,Vilsteren,Overijssel,7734PD,159,52.5110807,6.3540541,0,, +31 52 94 59 000,,,,,"1 Tesla Connector, up to 22kW.Available for customers. Please see front desk.",,43238,,183824.0,30.0,50.0,2.0,,,22.0,20.0,1.0,,,yellow,18955,Ommen,1363.6690647482014
240,False,2019-08-28T19:55:00Z,131004,9FB40AA8-AA83-47EE-ACD7-C5150699D58E,1,23.0,4.0,"[{'ID': 183499, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-28T19:55:00Z,1,2019-08-28T19:55:00Z,200,131350,Qurios Zandvoort,Boulevard Barnaart 30,Zandvoort,Noord-Holland,2041JA,159,52.386701,4.535351,0,,+31 20 800 6040,,,,,"1 Tesla Connector, up to 22kW.Available for customers. Please see front desk.",,51481,,183499.0,30.0,50.0,2.0,,,22.0,20.0,1.0,,,orange,17542,Zandvoort,1262.0143884892086
241,False,2019-08-28T19:50:00Z,130974,F8EA01A8-62D0-4057-90CA-653239B0CA17,1,23.0,4.0,"[{'ID': 183469, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 6.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-28T19:50:00Z,1,2019-08-28T19:50:00Z,200,131320,Comfortcamping Scheldeoord,Landingsweg 1,Baarland,Zeeland,4435NR,159,51.396404,3.89869,0,,+31 113 639 900,,,,,"1 Tesla Connector, up to 6kW.Available for customers. Self park.",,51488,,183469.0,30.0,50.0,2.0,,,6.0,20.0,1.0,,,purple,23159,Borsele,1666.1151079136691
242,False,2019-08-28T20:21:00Z,130958,A569AC18-7FE6-4445-8CF1-E8D5271A126B,1,98.0,1.0,"[{'ID': 183450, 'ConnectionTypeID': 18, 'StatusTypeID': 150, 'CurrentTypeID': 20}]",4.0,150,2019-08-28T20:21:00Z,1,2019-08-27T21:24:00Z,200,131304,Reginahof,Reginahof,Goeree-Overflakkee,Zuid-Holland,3247CR,159,51.7488403179767,4.1007135315233,0,,,,,,,,Dirksland,,,183450.0,18.0,150.0,,,,,20.0,,,,maroon,51590,Goeree-Overflakkee,1237.170263788969
243,False,2019-08-24T11:50:00Z,130825,B11F161C-BCAB-405C-A891-25DE986F95F3,1,73.0,1.0,"[{'ID': 183159, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 400, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2019-08-24T11:50:00Z,1,2019-08-18T07:34:00Z,200,131171,EVB-P1607208,de Gildekamp 6004,Nijmegen,Gelderland,6545LX,159,51.8312595701483,5.80206636530647,0,,+(31)-(88)-7755444,info@evbox.nl,,,,,,,,183159.0,1036.0,50.0,2.0,16.0,400.0,11.0,20.0,2.0,,,darkblue,182480,Nijmegen,1875.436793422405
244,False,2019-08-24T10:48:00Z,130824,934E68AB-D16E-46A6-9B63-A9912ED60626,1,3343.0,1.0,"[{'ID': 183358, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 183359, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 183360, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-24T10:48:00Z,1,2019-08-18T06:50:00Z,200,131170,McDonald's Nijmegen Noviu.,Wijchenseweg 202,Nijmegen,Gelderland,6538SX,159,51.82525258085269,5.803722694323596,0,,,,,,,,Nijmegen,,,183358.0,2.0,50.0,3.0,,,50.0,30.0,1.0,,,darkblue,182480,Nijmegen,1875.436793422405
245,False,2019-08-24T11:46:00Z,130757,7420871A-F5FA-4501-A0F5-07FD37236365,1,1.0,1.0,"[{'ID': 183060, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 400, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-24T11:46:00Z,1,2019-08-13T12:48:00Z,200,131103,Het Diep,Het Diep,,Flevoland,8254KS,159,52.5243266699086,5.71568012375474,0,,,,,,,,Dronten,,,183060.0,1036.0,50.0,2.0,16.0,400.0,11.0,20.0,1.0,,,aqua,43593,Dronten,784.046762589928
246,False,2019-08-12T17:05:00Z,130748,A1EEC396-CB20-436B-B059-C53DB582BFB7,1,1.0,1.0,"[{'ID': 183044, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2019-08-12T17:05:00Z,1,2019-08-12T12:08:00Z,200,131094,Nyeveltstraat 1,Nyeveltstraat 1,Utrecht,Utrecht,3454EW,159,52.0814474144259,5.03528223213107,0,,,,Public,,,,De Meern,,,183044.0,25.0,50.0,2.0,16.0,230.0,11.0,20.0,2.0,,,lime,367947,Utrecht,456.396675762838
248,False,2019-07-22T13:57:00Z,129629,F3F73544-A4E7-4118-9595-B5DE8D8DAEF9,1,179.0,4.0,"[{'ID': 181402, 'ConnectionTypeID': 25}, {'ID': 181438, 'ConnectionTypeID': 25}]",2.0,50,2019-07-22T13:57:00Z,1,2019-07-21T20:43:00Z,200,129975,Vletkade parkeerplaats,Vletkade 20,Zoetermeer,Zuid-Holland,2725AX,159,52.0767138401761,4.49590898462804,0,0.30,,,,,,,,,,181402.0,25.0,,,,,,,,,,maroon,126998,Zoetermeer,1522.7577937649878
249,False,2021-05-07T07:29:00Z,129191,A90F6A5F-7E3D-46F3-BF9E-53E80F6BD35A,1,23.0,6.0,"[{'ID': 180839, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'Quantity': 2}, {'ID': 271863, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 4}]",1.0,50,2021-05-07T07:29:00Z,1,2019-07-15T16:15:00Z,200,129537,Qurios Ameland,Oranjeweg 42B,Hollum,Friesland,9161CC,159,53.448264,5.630548,0,,+31 20 800 6040,,,,,"1 Tesla Connector, up to 22kW.Available to the public. Please see front desk.",,51117,,180839.0,30.0,50.0,2.0,,,22.0,20.0,2.0,,,blue,3840,Ameland,276.2589928057554
